animation,type,target,property,modifiers
persistence_2_idle,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_11,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_12,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_12,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_13,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_13,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_14,rgba,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade_level_4,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_collect,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_idle,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_tease,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_3_upgrade,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_collect,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_idle,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_4_tease,slot,coin_14,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_collect,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_idle,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_tease,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_1_upgrade_level_4,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_collect,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_idle,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_tease,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
persistence_2_upgrade,slot,coin_15,attachment,persistence_1_trigger;persistence_2_trigger;persistence_3_trigger;persistence_4_trigger
